,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
0,11.6479,305.978,25,346.495,490.7,1.07746,0.811843,50.78802900839575,0.701344,0.165199,1.06472,-0.659958,-0.47280600000000006,11.2928,-0.800835858,0.792697,0.0503406108,0.08106363040438747,0.11459950743066671,46.535786948031834,-58.964829682182916,-1015.7745587242928,-3.711565360114382,0.15089614608902524,0.0540997128,-0.0338679774
1,11.6479,305.978,26,390.60400000000004,110.515,0.279053,1.4020299999999999,50.78802900839575,0.701344,0.258563,0.104956,-0.596999,-1.2685799999999998,0.247257,0.0410243814,5.6458900000000005,2.10200976,-0.3817606009891763,-0.053368599518780764,66.06770898326675,35.76492892163583,9.191650329721568,0.8167190273167914,0.4340162501545018,0.032148341999999996,0.07720510500000001
2,11.6479,305.978,28,228.535,353.82300000000004,1.24643,0.5863729999999999,50.78802900839575,0.701344,0.695553,1.03431,-0.14519,-0.568113,1.11529,0.258562782,29.5895,3.72797514,-0.12184402510201336,0.12267135924397551,39.94466695651501,7.956814091750969,-18.301933456030326,-0.3596730415000816,0.16233175295536795,0.010645615260000001,0.0288732078
3,7.5743100000000005,359.0,111,147.321,362.88300000000004,1.60598,1.04293,56.54751535660981,0.468024,1.37077,0.8367610000000001,0.525094,-0.901101,0.6982079999999999,-0.1203193638,-1.54121,-0.0918203778,0.0127260681123399,-0.11143392123541938,91.94589927306667,-98.43353886553001,-93.1815925987648,-1.5360420987140218,0.17325148775743687,0.0838080756,0.046564263
4,7.5743100000000005,359.0,118,194.033,468.45599999999996,1.37392,1.0151,56.54751535660981,0.468024,1.13248,0.7779020000000001,0.256304,-0.9822129999999999,0.825192,-0.156615984,-6.27529,0.626172084,0.11024435636904649,-0.0656432230791138,120.47492598629944,-31.86772841087923,-55.16091638068654,0.2527318172717544,0.08838680342114115,0.090533817,0.0205177986
5,6.94964,299.217,141,95.8944,294.181,1.63383,0.974707,53.50488028134708,0.251812,-0.22233699999999998,1.61863,-0.971727,0.076158,-32.3023,-5.56338654,-0.164103,-0.08330541479999999,-0.17051613459211787,-0.05532320556503034,78.90748375523569,-57.45321906924268,2558.724009937944,-0.03871236276020716,0.08857529113888353,-0.0999163764,-0.0018324928799999998
6,19.4184,391.042,315,1612.38,147.368,0.6100270000000001,2.21037,52.926422091383,0.275663,-0.607792,0.05216799999999999,-1.15214,-1.8863400000000001,-0.169449,-0.050821684199999995,1.35611,-0.32391954,0.1790149419327604,-0.08115558709556431,63.21217322347712,120.58858067737378,-14.802667231335148,-0.1084688858414661,0.18649069011533678,-0.006712571880000001,-0.06430126679999999
7,19.4184,391.042,316,164.105,1141.81,2.35875,1.19292,52.926422091383,0.275663,1.82391,1.49567,1.11481,-0.42457700000000004,0.684276,0.24760627200000004,-0.461736,0.09016996679999999,-0.13737753636087585,0.15360212092912534,59.167370236764626,-207.90265957633721,-154.06941378569286,-1.6551481004276822,0.19295564823750413,0.015465020399999998,0.035826762600000006
8,19.4184,391.042,319,193.578,121.79,2.5053400000000003,2.90081,52.926422091383,0.275663,2.3964,-0.730727,1.1889100000000001,-2.64597,-0.207521,-0.233423712,-2.2639400000000003,0.0456614514,0.13571415329268985,-0.2615872488054523,54.44490305153392,-88.2814968318492,24.728842427637787,-0.34777790015292276,0.20393747691884434,0.0180551466,-0.09501338340000001
9,13.8563,305.828,421,191.47099999999998,643.14,1.9368900000000002,0.028498400000000004,59.569695838586355,0.25445100000000004,0.78104,1.7724400000000002,-0.0281592,0.00438408,1.85343,0.324837306,2.19298,0.06613667820000001,0.761892586658813,1.7369518828910437,3.8356356394911746,816.8643192446714,1436.1793871092073,-3.597742796873323,1.8101460073865072,-0.0068481504,0.0981516366
10,13.8563,305.828,428,647.39,146.784,0.0232516,1.8087099999999998,59.569695838586355,0.25445100000000004,-0.011112200000000001,-0.0204245,-0.716943,-1.66055,-5.60593,-0.0827184546,2.7600599999999997,0.318258576,-0.04792941786925397,0.18597050691578693,149.96981000572154,-10.065826944973294,263.99985787715696,-1.3070127780890683,0.23712638520581913,0.0902928582,-0.006704154
11,15.3101,338.42800000000005,461,421.26599999999996,80.4126,1.14734,2.7381,55.41838742974549,0.406431,0.522586,-1.02142,-0.366186,-2.71351,-2.06408,0.0572453226,3.87036,-1.29623292,0.2280717713213041,-0.4135130591488774,139.66395068406925,14.162079106190946,33.445365669325085,-1.3743496347147055,0.5521578010474275,-0.0796232556,0.044964865799999996
